,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
1394,265 265 168 6 7 3 102 102 102 168 102 168 265 265 5 265 265 5 102 102 102 102 102 265 265 5 102 197 102 102 102 265 102 102 265 102 265 265 102 102 168 265 102 265 102 102 102 102 102 102 102 265 102 265 168 265 5 265 168 102 265 102 91 168 265 102 102 3 168 265 102 5 168 168 5 265 5 102 3 102 3 102 265 265 102,0,0,0,0,1,0
1395,265 265 3 142 3 265 104 104 3 175 104 265 142 146 3 3 146 175 3 3 175 142 142 175 175 265 142 265 265 265 119 175 142 265 142 265 104 142 265 142 142 175 265 146 142 142 175 142 142 142 142 119 146 3 3 175 142 142 142 3 265 142 119 265 265 142 142 142 3 265 142 119 265 146 265 142 3 142 142 265 142 119 104 175 175 3 142 3 142 142 142 146 175 175 265 142 175 175 3 3 146 142 175 142 142 104 3 175 175 142 175 142 265 104 175 142 3 265 146 175 175 142 265 142 142 142 265 3 119 175 142 119 142 142 146 3 146 146 104 265 142 146 146 146 3 146 3 142 146 104 142 3 265 175 142 119 146 265 3 175 146 104 142 142 3 142 142 265 142 265 104 3 265 142 119 265 142 142 104 142 265 146 142 265 146 3 265 265 3 146 146 175 142 265 3 3 3 3 142 119 3 142 175 104 142 175 3 142 142 146 146 142 3 175 265 265 175 265 119 146 142 146 142 175 265 175 142,0,0,0,0,1,0
1396,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122,0,0,0,0,1,0
1397,3 3 168 146 265 265 168 146 265 3 265 195 168 3 265 265 168 265 168 3 168 168 265 265 146 168 265 3 3 265 168 168 265 168 265 3 168 3 265 168 168 168 168 265 3 168 265 78 168 168 265 265 3 3 3 168 3 3 146 265 168 168 78 265 168 265 168 168 3 168 78 168 292 168 3 265 168 265 168 78 78 78 78 78 78 78 168 168 168 3,0,0,0,0,1,0
1398,3 168 3 3 265 265 168 265 168 3 168 168 3 168 168 168 265 168 265 168 265 3 3 265 43 168 43 168 3 3 43 265 168 265 43 43 168 168 3 3 265 265 265 168 168 43 265 265 43 265 265 168 265 168 43 3 43 168 265 265 168 265 168 265 168 265 43 265 168 168 3 265 168 168 168 43 265 168 265 3 265 168 265 168 265 168 265 265 168 3 168 3 265 265 168 168 265 43 168 168 168 265 168 265 3 3 265 265 168 265 168 43 265 265 3 168 3 168 3 168 168 168 265 265 43 3 265 43 168 168 168 3 265 265 43 43 265 168 168 43 168 340 168 3 168 265 3 43 265 265 168 265 168 265 265 43 3 265 43 3 3 265 168 265 168 3 168 168 168 168 168 168 3 265 265 3 3 265 168 168 265 3 168 168 3 265 43 168 265 265 168 168 265 195 265 3 3 3 43 168 265 168 3 168 3 265 168 168 43 3 168 168 265 265 265 168 168 168 265 168 265 168 3 3 43 3 3 43 3 43 168 43 265 265 265 195 265 3 265 43 43 168 265 3 265 168 3 3 168 168 168 265 195 43 43 168 168 168 265 265 168 168 168 265 265 168 265 3 168 3 168 3 168 265 265 3 3 168 168 265 168 168 43 265 168 3 168 168 43 43 3 168 168 265 265 168 265 3 3 43 168 265 168 168 265 168 168 3 43 265 168 168 265 3 265 168 3 3 265 3 168 265 3 3 265 3 168 43 3 265 265 265 168 265 3 3 168 265 3 168 265 43 43 168 3 168 168 3 265 168 265 3 168 265 168 168 43 265 265 3 43 168 3 168 265 43 168 3 3 265 3 265 168 3 168 3 265 3 168 265 265 168 265 3 3 265 168 3 3 168 265 3 3 265 168 265 195 340 3 265 3 168 168 168 168 3 168 265 168 265 265 168 168 168 43 168 43 265 265 265 168 3 265 265 3 3 3 265 265 3 3 168 168 43 168 3 265 3 3 265 3 168 3 265 43 168 265 265 168 168 3 168 3 43 340 168 265 168 265 265 168 265 265 168 3 168 168 168 168 168 168 265 265 168 168 43 3 265 3 265 195 43 3 168 265 168 168 265 43 168 168 3 265 168 168 168 168 168 43 168 168 3 168 265 168 168 168 265 168 168 265 265 3 265 168 3 168 265 43 168 265 168 265 168 168 265 265 3 3 168 265 340 168 3 3 265 3 265 265 265 43 3 265 3 265 168 168 265 3 3 168 265 265 265 168 3 168 168 168 168 3 168 265 265 265 265 168 43 168 168 3 168 168 168 168 43 168 265 168 265 168 168 265 168 168 168 168 265 3 43 3 168 3 3 43 265 3 265 3 168 43 3 3 265 168 43 265 168 3 3 265 265 265 168 3 3 265 168 168 3 3 3 3 3 265 168 3 3 265 43 168 265 168 265 265 168 265 265 43 3 265 168 340 265 168 168 3 3 168 3 3 168 168 3 3 43 265 168 265 3 43 3 265 3 265 3 168 3 265 3 3 168 168 168 3 3 265 168 3 168 265 168 43 43 265 168 168 265 3 265 43 168 265 3 168 265 3 168 265 168 265 265 3 265 168 265 43 43 265 3 265 265 3 168 168 265 3 265 265 265 265 265 265 3 168 3 168 265 168 265 3 168 265 168 265 168 265 265 168 265 43 3 265 168 265 3 43 168 265 265 168 3 168 265 168 168 168 43 265 43 168 168 168 168 265 265 43 265 3 3 265 3 168 168 168 168 146 3 168 168 168 168 168 265 3 43 168 43 3 168 168 3 168 43 3 265 3 3 265 168 265 265 168 265 265 265 265 265 265 265 265 265 168 265 168 265 3 168 265 168 3 3 43 265 265 265 265 168 265 3 340 168 43 168 168 168 43 168 265 265 168 168 3 168 168 168 168 265 168 265,0,0,0,0,1,0
1399,265 3 265 168 3 168 265 168 168 265 265 168 168 3 265 3 265 3 168 3 168 168 265 265 168 168 265 168 168 3 168 3 265 265 168 168 265 265 265 168 168 265 168 265 168 168 168 265 3 168 3 168 265 265 265 265 168 168 265 168 3 265 265 146 3 3 146 3 168 3 265 168 265 3 265 168 265 265 265 168 3 168 265 3 265 265 3 168 3 265 265 168 265 168 168 265 168 265 3 265 168 168 168 168 168 3 3 265 3 3 168 168 168 168 265 168 3 265 168 168 265 3 168 265 168 265 3 265 168 265 3 3 168 3 168 168 168 3 168 265 265 168 265 265 265 265 168 265 265 168 3 265 265 168 168 168 3 265 265 265 3 3 168 168 265 168 168 168 168 168 265 168 3 3 3 3 168 3 265 265 3 168 3 168 168 3 3 168 265 3 265 168 168 168 168 168 168 265 265 265 265 168 168 265 265 168 168 265 168 265 265 168 168 168 265 265 265 168 265 265 3 265 3 168 265 3 265 3 265 168 3 3 265 168 265 168 3 168 265 265 265 265 168 168 3 265 168 265 3 265 3 3 168 168 168 265 3 168 168 168 168 168 3 265 3 168 168 168 168 265 168 265 168 265 265 168 168 265 168 168 168 168 3 168 265 265 168 265 3 265 265 265 168 168 3 3 3 265 265 168 168 168 3 168 168 265 168 3 265 3 168 265 265 168 265 168 265 3 3 265 265 168 265 265 3 265 168 168 168 265 168 168 265 168 265 265 265 3 168 265 265 168 3 265 265 265 3 168 3 265 265 3 168 3 265 265 3 3 3 265 168 168 168 265 265 168 265 168 265 168 168 3 265 3 3 168 265 168 168 168 265 168 265 3 265 168 168 168 168 168 265 168 265 265 265 265 265 168 168 168 168 265 265 168 168 168 265 265 168 3 168 168 168 265 168 265 168 265 265 168 168 168 168 265 3 168 168 265 168 265 168 168 265 168 265 265 3 168 168 3 265 265 265 265 265 265 265 265 265 265 265 168 265 265 168 265 265 168 265 168 265 265 168 168 168 3 265 168 168 168 265 168 168 168 168 168 3 168 3 265 3 168 3 3 265 168 168 168 168 168 168 168 265 3 265 3 3 3 265 168 265 265 168 265 265 3 168 265 3 3 3 168 168 3 3 168 265 265 3 265 168 265 265 168 168 3 265 168 168 168 3 265 3 3 265 168 168 3 168 265 168 168 3 168 168 168 3 265 265 265 168 3 265 168 265 265 265 168 3 265 3 265 168 265 168 168 265 265 265 168 168 265 3 265 168 265 168 265 265 3 168 3 168 168 3 265 168 168 265 168 168 168 168 3 265 168 3 168 3 168 168 168 168 3 168 265 168 265 265 265 3 168 265 3 168 265 168 3 3 265 265 265 3 168 265 3 3 168 168 168 3 3 265 265 3 265 3 3 168 168 3 3 168 168 168 265 168 265 265 168 3 265 168 265 168 265 3 3 3 168 3 265 3 3 265 3 3 168 3 265 3 168 265 265 3 3 3 3 265 3 168 168 265 168 265 168 265 265 265 168 265 265 3 168 265 168 168 265 168 168 168 168 168 168 265 168 3 3 3 265 168 265 168 168 265 168 168 168 168 3 168 168 168 3 168 168 265 3 168 168 265 168 168 265 3 265 265 168 265 168 168 265 265 265 265 168 265 168 3 265 3 265 265 265 3 265 168 3 3 265 3 265 3 3 3 265 168 168 168 265 265 3 265 168 265 265 265 168 168 265 168 3 168 265 265 168 168 168 168 168 168 168 3 3 265 265 265 168 265 265 265 3 3 3 3 3 265 168 265 265 3 3 265 265 168 265 265 3 168 3 168 168 265 168 3 265 3 3 168 3 168 265 168 265 265 265 3 265 168 265 3 265 168 168 265 3 3 265 168 168 168 168 168 168 168 3 168 265 168 168 3 3 265 168 168 265 265 168 3 168 3 168 265 168 168 168 3 168 3 3 265 3 3 168 168 3 3 3 168 265 265 265 3 265 3 168 3 168 265 265 265 3 265 3 168 265 265 265 265 265 265 265 3 265 3 168 265 168 3 265 3 168 265 265 265 265 3 265 168 3 3 168 265 3 3 265 265 168 265 168 265 265 265 168 265 265 3 3 265 168 265 265 265 265 168 168 168 168 168 3 265 168 3 3 3 168 265 3 265 265 168 168 3 265 265 265 265 265 265 168 265 265 168 265 168 265 168 265 168 168 265 3 265 3 168 168 168 168 265 265 168 265 3 265 168 265 265 3 265 168 3 265 168 168 265 3 168 168 168 265 265 265 168 3 265 3 168 265 168 3 3 265 265 168 265 265 3 168 3 265 265 265 168 168 265 168 3 265 168 265 168 265 265 3 168 265 265 168 265 168 168 3 168 168 265 265 265 265 168 3 168 3 168 265 265 168 265 3 3 3 168 3 265 168 168 3 168 265 168 265 168 3 168 3 168 265 265 3 265 3 265 168 168 168 3 168 168 168 168 168 168 168 168 265 265 168 265 168 168 3 168 168 168 3 168 3 265 265 265 265 3 3 3 3 168 168 265 3 168 265 265 168 3 168 168 3 168 168 3 265 168 3 3 168 168 3 168 168 168 265 265 3 265 168 168 168 168 265 168 168 168 168 3 265 3 265 265 168 168 265 265 168 168 265 265 265 265 265 265 3 3 168 168 3 168 265 168 265 168 168 265 3 168 3 3 265 168 265 265 168 265 3 168 3 168 3 3 168 168 168 168 168 265 265 265 265 168 265 3 265 168 168 265 265 168 168 265 168 3 168 168 265 265 168 265 168 168 168 168 168 265 265 168 168 3 168 3 168 168 3 265 3 3 265 168 3 168 265 168 265 168 265 3 168 265 265 265 3 3 265 265 146 3 168 3 3 265 265 3 265 168 265 3 265,0,0,0,0,1,0
1400,91 197 5 91 5 91 6 6 91 5 6 3 5 78 3 3 5 5 5 5 5 197 6 3 5 197 91 6 197 91 91 5 5 5 3 5 5 3 6 91 5 5 5 3 91 5 91 3 5 6 5 5 5 5 197 91 5 91 91 91 162 91 6 5 91 3 5 3 197 5 91 5 3 5 3 5 91 6 5 3 6 5 3 5 3 5 5 3 3 5 5 3 5 3 91 5 91 5 91 3 162 5 5 3 5 3 3 5 5 5 192 3 5 3 5 3 3 5 78 6 5 91 91 3 5 5 3 6 91 91 3 91 162 5 162 3 6 91 5 3 5 3 6 5 6 91 5 91 197 5 5 5 5 6 6 3 5 192 3 3 5 5 91 5 5 5 5 5 3,0,0,0,0,1,0
1401,265 265 265 265 168 265 168 168 168 265 265 168 168 168 168 168 265 168 265 265 168 265 265 102 168 265 168 168 168 265 168 168 265 265 168 168 168 265 168 265 265 265 102 168 168 168 265 265 265 265 265 168 168 265 265 168 168 168 168 168 168 265 168 168 265 168 168 168 265 168 168 168 265 168 265 265 168 265 265 102 265 168 102 265 168 168 168 168 265 265 168 168 168 102 168 168 168 168 168 168 168 265 168 265 168 168 168 265 168 168 168 265 168 102 265 168 168 102 168 265 168 168 168 168 265 168 168 168 168 265 168 168 168 168 265 168 168 168 168 265 168 168 265 168 168 168 168 168 265 168 265 265 168 168 168 168 265 168 265 168 265 168 168 265 168 168 265 168 168 168 168 168 168 168 168 265 168 265 168 168 265 102 265 168 168 168 168 168 102 265 265 168 168 265 168 168 168 265 265 265 168 265 168 168 168 265 168 168 168 168 265 168 265 102 168 168 168 265 168 102 265 168 168 168 265 168 168 168 168 168 168 168 168 168 168 265 265 265 168 168 265 265 168 168 265 168 168 265 168 168 168 168 265 168 265 265 168 168 265 265 265 102 168 168 168 168 168 265 265 265 168 168 168 168 265 168 168 168 265 265 168 265 168 168 168 168 265 265 168 168 265 168 168 168 265 168 265 265 168 168 265 265 168 168 265 168 102 265 168 168 265 168 265 168 265 102 265 168 265 168 265 265 265 265 168 265 265 265 168 168 265 265 102 265 265 168 168 168 168 168 168 168 168 265,0,0,0,0,1,0
1402,102 168 265 3 4 265 33 120 7 6 168 168 3 265 265 102 102 102 168 102 102 265 102 265 5 102 102 265 265 102 168 102 3 265 168 102 168 102 5 168 265 102 265 5 6 168 102 102 3 168 102 265 102 265 197 168 91 168 265 102 168 168 168 265 102 265 168 102 3 265 102 265 91 91 265 3 168 102 168 102 168 168 168 3 6 102 102 197 265 5 102 140 102 265 102 265 102 168 265 168 265 168 102 265 3 102,0,0,0,0,1,0
1403,265 3 146 192 142 142 175 265 142 3 104 142 119 146 175 175 142 119 3 142 142 265 175 175 104 142 142 265 265 265 265 3 265 265 146 142 3 142 142 142 3 142 265 146 146 175 3 146 146 146 3 142 142 142 265 146 142 142 3 142 146 142 175 265 146 142 265 265 142 142 146 146 146 142 146 142 142 3 3 175 175 142 142 142 142 265 146 3 175 142 142 104 265 146 142 142 142 175 142 142 146 142 142 265 142 3 146 142 142 142 175 3 142 3 3 265 3 265 265 142 142 3 146 3 3 146 175 119 265 175 142 265 142 265 265 146 265 104 265 142 142 265 142 3 175 146 142 175 142 175 142 142 3 265 146 142 3 175 142 142 142 3 175 175 265 142 3 3 91 146 3 146 104 104 265 146 265 146 142 3 104 142 104 175 146 104 104 3 146 104 265 3 146 265 146 3 146 142 142 3 142 3 142 142 142 104 142 104 142 146 104 142 3 142 142 3 142 104 265 265 265 146 3 3 104 265 142 104 265 265 142 146 3 3 3 3 265 104 265 3 142 142 3 265 104 265 3 3 142 3 3 3 3 104 142 3 142 3 3 265 142 3 104 3 265 3 142 265 265 146 3 146 3 3 265 3 142 265 104 146 265 142 142 3 142 3 142 142 142 146 104 265 104 265 3 104 3 265 3 146 146 142 142 3 3 3 3 3 142 142 3 265 142 265 3 146 142 265 142 142 142 265 142 3 3 142 265 104 3 3 265 142 3 142 3 3 142 265 104 142 142 142 3 104 146 3 3 265 265 3 3 146 142 265 3 265 142 142 3 265 119 265 54 265 146 146 265 146 265 175 119 142 142 142 146 142 175 142 142 142 265 142 265 142 3 175 142 104 142 265 142 142 142 104 104 142 3 119 142 146 175 146 142 142 3 142 119 3 142 3 146 265 265 146 265 142 142 3 265 175 175 142 3 265 142 119 265 146 146 142 175 146 265 175 142 119 265 142 119 175 3 142 142 142 265 142 119 265 265 146 142 142 175 265 146 3 142 265 265 142 142 104 142 142 265 142 142 3 265 265 146 175 3 175 265 3 142 3 104 104 104 142 146 3 265 142 142 3 265 142 142 3 265 142 265 142 175 175 175 175 54 142 142 142 265 142 265 3 175 175 175 142 142 142 142 175 142 146 104 3 104 3 146 142 104 142 265 175 142 3 265 146 142 142 3 146 142 175 175 146 146 142 142 265 175 175 142 3 142 3 142 142 265 142 265 142 3 265 265 142 119 146 142 175 119 104 142 175 142 104 142 175 175 3 265 142 146 175 146 146 265 265 142 146 175 265 119 104 3 3 265 3 142 3 146 142 142 175 175 265 146 142 142 142 142 265 146 265 146 3 265 265 146 142 142 142 142 142 142 142 146 142 142 142 175 119 142 175 3 175 142 142 142 146 146 119 146 3 146 104 175 175 142 3 265 146 119 142 146 142 3 142 175 119 3 3 142 104 175 142 142 142 146 142 265 104 142 175 175 265 142 142 142 142 265 142 175 142 104 142 265 142 119 142 265 175 142 146 3 146 142 119 104 104 3 3 3 146 265 265 3 265 146 3 3 3 3 3 265 265 146 146 142 3 146 146 142 104 3 146 3 104 3 3 265 146 3 142 146 265 142 104 3 3 3 104 3 104 104 104 146 146 142 142 146 142 146 265 3 3 142 104 3 265 3 142 3 3 104 3 142 265 146 104 3 104 142 104 142 265 146 3 104 265 3 265 104 3 3 175 142 91 142 146 142 265 142 175 175 175 175 175 142 265 265 175 146 175 142 142 175 119 265 3 175 142 265 142 175 142 142 265 146 142 3 3 142 3 175 104 104 146 265 104 146 142 91 146 265 104 3 3 265 104 3 146 142 175 3 146 265 3 146 146 142 146 142 265 142 142 3 104 3 265 142 142 175 175 146 3 142 119 142 3 142 142 91 3 265 3 142 265 104 175 175 146 175 175 265 3 265 142 3 175 142 3 3 175 146 265 142 104 175 3,0,0,0,0,1,0
1404,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5,0,0,0,0,1,0
1405,45 192 192 91 5 33 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 33 4 3 3 33 4 4 3 33 3 3 33 3 4 3 3 3 3 3 33 3 3 3 3 4 33 3 3 33 4 4 4 4 33 4 4 33 33 3 33 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 33 4 3 3 3 3 3 3 3 33 3 33 33 4 3 3 33 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 33 4 33 4 3 3 3 3 3 3 3 3 3 33 3 3 3 3 33 3 3 4 33 33 4 4 33 3 33 3 3 3 33 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0,0,0,0,1,0
1406,192 125 192 174 197 192 3 5 197 5 3 196 6 5 6 197 6 3 195 195 6 5 195 5 6 195 91 5 91 195 5 6 195 6 3 195 5 6 195 5 5 195 195 195 195 195 195 192 125 91 6 3 5 5 6 6 3 5 5 195 5 3 195 5 5 6 5 5 5 3 91 5 5 6 5 197 195 6 197 91 197 6 6 195 6 195 6 3 5 6 3 5 5 3 6 6 6 3 6 3 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 197 195 5 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 5 5 195 195 195 195 195 195 5 3 102 5 33 195 45 19 3 3 3 3 19 3 3 3 19 3 19 3 3 3 3 3 19 3 3 3 19 3 3 19 19 3 19 19 3 3 3 19 3 3 19 3 3 3 3 19 3 19 19 3 3 3 3 3 19 3 3 19 19 3 3 3 3 19 19 3 3 3 19 3 3 19 3 3 3 3 19 3 19 3 19 19 19 3 3 3 3 3 3 19 3 3 3 3 19 3 3 19 19 19 3 3 19 19 19 3 19 3 19 19 3 19 3 19 3 3 19 3 19 3 3 3 3 19 3 3 19 19 19 19 3 19 3 3 3 3 3 19 19 3 19 3 19 19 3 3 3 19 19 19 3 19 19 19 19 3 3 19 3 3 3 3 3 3 3 3 3 3 3 19 3 3 3 3 19 19 19 3 19 19 19 3 3 3 3 3 3 3 19 19 19 3 19 3 3 19 3 3 19 3 3 3 3 3 3 3 3 3 3 19 3 3 19 3 3 19 3 3 19 19 3 19 19 3 3 3 3 3 3 19 19 3 3 19 3 3 19 3 3 3 3 3 3 3 3 3 3 3 3 3 19 3 19 19 3 3 19 3 3 19 19 3 3 19 3 3 3 19 3 3 19 3 3 19 3 19 19 19 19 19 3 19 3 3 3 19 19 3 19 3 19 3 3 3 3 3 3 3 3 19 3 3 19 3 19 19 3 3 3 3 3 19 3 3 3 3 19 19 3 3 3 19 3 19 19 3 3 3 19 3 19 19 19 3 3 19 3 19 3 19 3 19 19 3 3 19 3 3 3 3 3 19 3 19 3 3 19 19 19 19 19 3 19 3 3 3 19 3 3 3 3 19 3 3 19 19 3 3 3 19 3 3 3 19 19 3 3 19 19 3 19 3 3 3 3 19 19 3 19 19 3 3 3 3 3 3 19 19 3 3 3 19 3 19 19 19 3 3 3 3 19 19 19 19 3 19 3 19 3 3 3 19 3 3 19 3 19 3 19 3 3 3 3 3 3 3 3 19 3 19 3 3 3 3 3 19 19 3 3 19 3 19 3 3 3 19 3 3 3 3 19 3 3 19 19 19 3 3 19 3 19 3 3 3 19 3 19 19 3 19 19 3 3 3 19 3 3 3 3 3 19 19 3 3 3 3 19 19 19 3 3 3 3 3 19 19 19 19 3 3 3 3 3 3 3 3 3 3 19 19 19 3 3 19 3 19 19 19 3 19 3 19 19 3 3 19 19 19 19 3 3 3 3 3 3 3 3 19 19 3 3 3 19 19 45 3 19 19 19 3 19 19 19 3 3 19 3 3 3 19 19 3 3 3 3 19 19 3 19 19 3 19 3 19 3 3 3 19 3 3 3 19 19 3 19 19 19 3 3 3 3 3 19 3 19 19 19 3 3 3 3 3 3 3 19 3 19 19 3 19 3 3 3 19 19 3 3 19 3 3 19 3 19 19 3 3 19 3 19 19 19 3 19 3 3 19 19 19 19 19 19 3 19 3 19 3 3 3 3 3 19 19 3 19 19 3 19 3 19 19 3 3 19 3 3 3 3 19 3 3 19 19 19 19 19 3 19 195 195 195 174,0,0,0,0,1,0
1407,265 265 265 265 265 168 168 3 265 168 168 265 3 265 265 3 265 3 265 168 3 265 265 265 3 265 265 265 168 265 3 265 265 168 265 168 265 265 3 13 78 78 78 78 78 78 78 78 78 195 78 195 78 78 78 78 78 78 78 78 146 146 78 3 78 168 240 13 3 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 5 3 3 91 3 3 78 265 265 265 78 3 265 168 168 292 265 265 265 265 3 168 168 3 3 78 3 168 168 265 3 168 78 78 78 78 78 78 78 195 195 91 192 168 168 265 265 168,0,0,0,0,1,0
1408,265 265 265 265 168 265 168 265 168 265 265 265 265 43 168 168 3 43 168 146 168 146 3 265 43 3 168 265 168 3 168 168 168 168 265 168 168 43 168 265 265 168 168 265 43 265 168 43 168 3 43 265 265 265 3 168 168 168 265 3 265 265 168 265 265 168 265 265 168 43 3 3 3 168 265 168 265 168 3 265 265 265 3 3 43 265 168 265 43 168 3 168 3 168 3 168 265 43 3 265 43 3 3 3 265 265 43 3 265 3 3 3 168 265 168 265 43 265 265 43 168 265 265 168 265 265 265 265 168 168 265 340 168 168 3 168 168 3 168 265 168 168 168 168 168 168 265 168 3 265 265 265 265 43 265 168 3 168 265 43 43 43 195 265 265 265 265 3 3 265 168 43 168 265 168 3 265 3 265 3 168 168 265 43 168 3 265 3 168 3 168 43 43 265 168 265 3 168 168 3 265 265 168 168 265 265 265 168 265 265 3 265 3 3 43 168 265 3 3 168 265 43 3 168 3 265 43 265 43 168 168 168 265 168 168 168 3 168 168 168 265 265 265 3 168 3 168 43 3 168 265 168 265 168 265 3 340 168 3 265 3 168 3 3 168 3 265 168 168 265 265 168 3 168 3 265 168 3 168 265 168 340 43 43 43 168 168 3 3 3 168 265 265 265 3 168 265 265 3 168 3 168 265 43 3 265 265 168 3 265 3 168 3 265 168 265 3 168 3 168 43 265 168 3 265 265 168 265 3 265 3 43 168 265 265 3 265 168 265 3 265 265 43 265 168 168 168 43 168 265 265 3 3 265 265 43 265 43 265 265 168 3 168 265 168 43 265 168 265 265 265 265 3 265 3 168 168 3 265 168 3 168 265 168 3 168 3 168 43 168 3 265 43 43 168 265 3 168 265 168 265 3 3 3 265 3 43 265 168 3 265 265 168 265 3 168 168 168 3 168 168 43 43 3 265 265 43 168 265 265 3 265 168 3 265 3 168 3 265 168 265 3 265 265 168 3 265 168 43 265 168 265 168 168 3 43 265 265 168 265 265 168 168 265 43 43 43 3 168 168 168 265 43 168 3 168 3 168 3 3 3 168 265 43 3 265 43 168 168 265 168 265 168 168 265 43 3 265 168 265 265 168 3 168 265 3 168 265 43 43 3 265 265 265 168 168 3 168 265 3 43 3 168 168 43 265 3 3 3 168 3 265 265 168 3 265 3 265 265 168 168 168 168 3 168 3 3 265 265 3 265 43 43 3 265 265 340 340 3 265 43 265 43 3 168 3 265 265 265 3 168 3 43 168 265 168 168 3 168 265 265 265 168 265 265 168 340 43 265 168 168 265 3 3 168 265 168 265 43 265 168 265 168 168 265 265 3 3 168 168 265 3 265 43 43 3 168 43 43 265 168 43 265 265 265 168 265 168 265 265 265 265 168 265 168 265 168 3 168 168 168 265 168 168 265 3 43 168 265 265 3 168 168 3 43 340 168 265 168 265 265 3 265 3 3 265 168 265 168 168 168 265 168 168 168 340 265 3 43 168 3 3 3 265 265 265 265 265 168 168 3 168 3 265 168 265 3 265 265 168 168 265 43 168 43 168 265 43 168 168 3 168 265 3 3 265 265 168 3 3 168 146 265 265 3 43 168 168 168 43 3 265 3 168 3 3 265 265 265 265 3 3 3 265 168 3 265 43 265 43 3 168 265 168 265 3 3 168 265 265 3 265 78 265 265 3 168 3 265 265 265 43 168 168 168 168 265,0,0,0,0,1,0
